,game_pk,game_date,game_year,batter,pitcher,home_team,away_team,stand,p_throws,pitch_type,pitch_name,events,description,type,launch_speed,at_bat_number,pitch_number,inning,inning_topbot,outs_when_up,bat_score,fld_score,post_bat_score,post_fld_score
2772,777325,2025-06-28,2025,665833,676130,PIT,NYM,L,R,CH,Changeup,0,swinging_strike,S,0.0,30,2,3,Bot,0,3,1,3,1
2871,777325,2025-06-28,2025,665833,676130,PIT,NYM,L,R,SI,Sinker,0,called_strike,S,0.0,30,1,3,Bot,0,3,1,3,1
2292,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,SL,Slider,field_out,hit_into_play,X,105.6,29,8,3,Top,2,1,3,1,3
2370,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,FF,4-Seam Fastball,0,foul,S,71.6,29,7,3,Top,2,1,3,1,3
2427,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,FF,4-Seam Fastball,0,foul,S,78.2,29,6,3,Top,2,1,3,1,3
2556,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,SL,Slider,0,foul,S,70.6,29,5,3,Top,2,1,3,1,3
2635,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,SL,Slider,0,swinging_strike,S,0.0,29,4,3,Top,2,1,3,1,3
2716,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,FF,4-Seam Fastball,0,ball,B,0.0,29,3,3,Top,2,1,3,1,3
2775,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,FF,4-Seam Fastball,0,called_strike,S,0.0,29,2,3,Top,2,1,3,1,3
2901,777325,2025-06-28,2025,621438,677952,PIT,NYM,R,R,SL,Slider,0,ball,B,0.0,29,1,3,Top,2,1,3,1,3
3001,777325,2025-06-28,2025,516782,677952,PIT,NYM,R,R,SI,Sinker,single,hit_into_play,X,108.0,28,1,3,Top,2,1,3,1,3
3092,777325,2025-06-28,2025,607043,677952,PIT,NYM,L,R,CU,Curveball,single,hit_into_play,X,96.3,27,2,3,Top,2,1,3,1,3
3217,777325,2025-06-28,2025,607043,677952,PIT,NYM,L,R,FF,4-Seam Fastball,0,foul,S,0.0,27,1,3,Top,2,1,3,1,3
3246,777325,2025-06-28,2025,624413,677952,PIT,NYM,R,R,SL,Slider,field_out,hit_into_play,X,79.2,26,4,3,Top,1,1,3,1,3
3451,777325,2025-06-28,2025,624413,677952,PIT,NYM,R,R,SL,Slider,0,swinging_strike,S,0.0,26,3,3,Top,1,1,3,1,3
3566,777325,2025-06-28,2025,624413,677952,PIT,NYM,R,R,SL,Slider,0,ball,B,0.0,26,2,3,Top,1,1,3,1,3
3688,777325,2025-06-28,2025,624413,677952,PIT,NYM,R,R,SI,Sinker,0,foul,S,75.1,26,1,3,Top,1,1,3,1,3
3811,777325,2025-06-28,2025,665742,677952,PIT,NYM,L,R,SL,Slider,strikeout,swinging_strike,S,0.0,25,3,3,Top,0,1,3,1,3
3929,777325,2025-06-28,2025,665742,677952,PIT,NYM,L,R,CU,Curveball,0,foul,S,88.5,25,2,3,Top,0,1,3,1,3
4053,777325,2025-06-28,2025,665742,677952,PIT,NYM,L,R,FF,4-Seam Fastball,0,called_strike,S,0.0,25,1,3,Top,0,1,3,1,3
2990,777325,2025-06-28,2025,693304,676130,PIT,NYM,R,R,SL,Slider,force_out,hit_into_play,X,70.3,24,2,2,Bot,2,3,1,3,1
3070,777325,2025-06-28,2025,693304,676130,PIT,NYM,R,R,SL,Slider,0,swinging_strike,S,0.0,24,1,2,Bot,2,3,1,3,1
3221,777325,2025-06-28,2025,668804,676130,PIT,NYM,L,R,SL,Slider,strikeout,swinging_strike,S,0.0,23,7,2,Bot,1,3,1,3,1
3304,777325,2025-06-28,2025,668804,676130,PIT,NYM,L,R,SL,Slider,0,foul,S,91.9,23,6,2,Bot,1,3,1,3,1
3413,777325,2025-06-28,2025,668804,676130,PIT,NYM,L,R,CH,Changeup,0,foul,S,0.0,23,5,2,Bot,1,3,1,3,1
3526,777325,2025-06-28,2025,668804,676130,PIT,NYM,L,R,SL,Slider,0,ball,B,0.0,23,4,2,Bot,1,3,1,3,1
3655,777325,2025-06-28,2025,668804,676130,PIT,NYM,L,R,CH,Changeup,0,swinging_strike,S,0.0,23,3,2,Bot,1,3,1,3,1
3765,777325,2025-06-28,2025,668804,676130,PIT,NYM,L,R,CH,Changeup,0,ball,B,0.0,23,2,2,Bot,1,3,1,3,1
3890,777325,2025-06-28,2025,668804,676130,PIT,NYM,L,R,ST,Sweeper,0,swinging_strike,S,0.0,23,1,2,Bot,1,3,1,3,1
4016,777325,2025-06-28,2025,457705,676130,PIT,NYM,R,R,SI,Sinker,catcher_interf,swinging_strike,S,0.0,22,3,2,Bot,1,3,1,3,1
4134,777325,2025-06-28,2025,457705,676130,PIT,NYM,R,R,SL,Slider,0,ball,B,0.0,22,2,2,Bot,1,3,1,3,1
4263,777325,2025-06-28,2025,457705,676130,PIT,NYM,R,R,SL,Slider,0,called_strike,S,0.0,22,1,2,Bot,1,3,1,3,1
4414,777325,2025-06-28,2025,624428,676130,PIT,NYM,L,R,FF,4-Seam Fastball,sac_fly,hit_into_play,X,93.5,21,1,2,Bot,0,2,1,3,1
1698,777325,2025-06-28,2025,643396,621112,PIT,NYM,R,R,CH,Changeup,single,hit_into_play,X,77.5,20,2,2,Bot,0,2,1,2,1
1764,777325,2025-06-28,2025,643396,621112,PIT,NYM,R,R,CU,Curveball,0,foul,S,90.1,20,1,2,Bot,0,2,1,2,1
1775,777325,2025-06-28,2025,663647,621112,PIT,NYM,R,R,SI,Sinker,single,hit_into_play,X,106.5,19,3,2,Bot,0,1,1,2,1
1844,777325,2025-06-28,2025,663647,621112,PIT,NYM,R,R,ST,Sweeper,0,blocked_ball,B,0.0,19,2,2,Bot,0,1,1,1,1
1892,777325,2025-06-28,2025,663647,621112,PIT,NYM,R,R,SI,Sinker,0,foul,S,72.4,19,1,2,Bot,0,1,1,1,1
1922,777325,2025-06-28,2025,687462,621112,PIT,NYM,L,R,CH,Changeup,single,hit_into_play,X,87.0,18,3,2,Bot,0,1,1,1,1
1991,777325,2025-06-28,2025,687462,621112,PIT,NYM,L,R,SI,Sinker,0,called_strike,S,0.0,18,2,2,Bot,0,1,1,1,1
2046,777325,2025-06-28,2025,687462,621112,PIT,NYM,L,R,CH,Changeup,0,blocked_ball,B,0.0,18,1,2,Bot,0,1,1,1,1
2068,777325,2025-06-28,2025,663698,621112,PIT,NYM,R,R,FC,Cutter,single,hit_into_play,X,109.7,17,2,2,Bot,0,0,1,1,1
2150,777325,2025-06-28,2025,663698,621112,PIT,NYM,R,R,SI,Sinker,0,ball,B,0.0,17,1,2,Bot,0,0,1,0,1
2174,777325,2025-06-28,2025,665833,621112,PIT,NYM,L,R,CU,Curveball,single,hit_into_play,X,112.0,16,6,2,Bot,0,0,1,0,1
2272,777325,2025-06-28,2025,665833,621112,PIT,NYM,L,R,CU,Curveball,0,ball,B,0.0,16,5,2,Bot,0,0,1,0,1
2337,777325,2025-06-28,2025,665833,621112,PIT,NYM,L,R,CU,Curveball,0,called_strike,S,0.0,16,4,2,Bot,0,0,1,0,1
2404,777325,2025-06-28,2025,665833,621112,PIT,NYM,L,R,CU,Curveball,0,called_strike,S,0.0,16,3,2,Bot,0,0,1,0,1
2472,777325,2025-06-28,2025,665833,621112,PIT,NYM,L,R,SI,Sinker,0,ball,B,0.0,16,2,2,Bot,0,0,1,0,1
2539,777325,2025-06-28,2025,665833,621112,PIT,NYM,L,R,CU,Curveball,0,ball,B,0.0,16,1,2,Bot,0,0,1,0,1
4175,777325,2025-06-28,2025,668901,677952,PIT,NYM,R,R,SL,Slider,strikeout,swinging_strike,S,0.0,15,3,2,Top,2,1,0,1,0
4295,777325,2025-06-28,2025,668901,677952,PIT,NYM,R,R,SL,Slider,0,foul,S,74.5,15,2,2,Top,2,1,0,1,0
4421,777325,2025-06-28,2025,668901,677952,PIT,NYM,R,R,SL,Slider,0,called_strike,S,0.0,15,1,2,Top,2,1,0,1,0
1853,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,SL,Slider,walk,ball,B,0.0,14,7,2,Top,2,1,0,1,0
1878,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,foul,S,71.6,14,6,2,Top,2,1,0,1,0
1951,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,ball,B,0.0,14,5,2,Top,2,1,0,1,0
1976,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,SL,Slider,0,foul_tip,S,0.0,14,4,2,Top,2,1,0,1,0
2024,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FS,Split-Finger,0,ball,B,0.0,14,3,2,Top,2,1,0,1,0
2077,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,called_strike,S,0.0,14,2,2,Top,2,1,0,1,0
2135,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FS,Split-Finger,0,ball,B,0.0,14,1,2,Top,2,1,0,1,0
2190,777325,2025-06-28,2025,620443,663559,PIT,NYM,R,L,FF,4-Seam Fastball,single,hit_into_play,X,77.7,13,3,2,Top,2,1,0,1,0
2250,777325,2025-06-28,2025,620443,663559,PIT,NYM,R,L,SL,Slider,0,ball,B,0.0,13,2,2,Top,2,1,0,1,0
2310,777325,2025-06-28,2025,620443,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,called_strike,S,0.0,13,1,2,Top,2,1,0,1,0
2381,777325,2025-06-28,2025,683146,663559,PIT,NYM,L,L,FF,4-Seam Fastball,field_out,hit_into_play,X,93.2,12,3,2,Top,1,1,0,1,0
2447,777325,2025-06-28,2025,683146,663559,PIT,NYM,L,L,FF,4-Seam Fastball,0,ball,B,0.0,12,2,2,Top,1,1,0,1,0
2518,777325,2025-06-28,2025,683146,663559,PIT,NYM,L,L,FF,4-Seam Fastball,0,called_strike,S,0.0,12,1,2,Top,1,1,0,1,0
2599,777325,2025-06-28,2025,621438,663559,PIT,NYM,R,L,FF,4-Seam Fastball,field_out,hit_into_play,X,85.9,11,1,2,Top,0,1,0,1,0
2573,777325,2025-06-28,2025,693304,621112,PIT,NYM,R,R,SI,Sinker,force_out,hit_into_play,X,95.2,10,2,1,Bot,2,0,1,0,1
2693,777325,2025-06-28,2025,693304,621112,PIT,NYM,R,R,ST,Sweeper,0,ball,B,0.0,10,1,1,Bot,2,0,1,0,1
2807,777325,2025-06-28,2025,668804,621112,PIT,NYM,L,R,CU,Curveball,strikeout,swinging_strike_blocked,S,0.0,9,4,1,Bot,1,0,1,0,1
2884,777325,2025-06-28,2025,668804,621112,PIT,NYM,L,R,CH,Changeup,0,swinging_strike,S,0.0,9,3,1,Bot,1,0,1,0,1
2975,777325,2025-06-28,2025,668804,621112,PIT,NYM,L,R,CH,Changeup,0,foul,S,0.0,9,2,1,Bot,1,0,1,0,1
3084,777325,2025-06-28,2025,668804,621112,PIT,NYM,L,R,SI,Sinker,0,ball,B,0.0,9,1,1,Bot,1,0,1,0,1
3135,777325,2025-06-28,2025,457705,621112,PIT,NYM,R,R,SI,Sinker,single,hit_into_play,X,99.4,8,6,1,Bot,1,0,1,0,1
3315,777325,2025-06-28,2025,457705,621112,PIT,NYM,R,R,SI,Sinker,0,ball,B,0.0,8,5,1,Bot,1,0,1,0,1
3429,777325,2025-06-28,2025,457705,621112,PIT,NYM,R,R,ST,Sweeper,0,ball,B,0.0,8,4,1,Bot,1,0,1,0,1
3541,777325,2025-06-28,2025,457705,621112,PIT,NYM,R,R,ST,Sweeper,0,foul,S,81.6,8,3,1,Bot,1,0,1,0,1
3665,777325,2025-06-28,2025,457705,621112,PIT,NYM,R,R,FC,Cutter,0,foul,S,75.4,8,2,1,Bot,1,0,1,0,1
3782,777325,2025-06-28,2025,457705,621112,PIT,NYM,R,R,FF,4-Seam Fastball,0,ball,B,0.0,8,1,1,Bot,1,0,1,0,1
3932,777325,2025-06-28,2025,624428,621112,PIT,NYM,L,R,CU,Curveball,strikeout,swinging_strike,S,0.0,7,5,1,Bot,0,0,1,0,1
4030,777325,2025-06-28,2025,624428,621112,PIT,NYM,L,R,FF,4-Seam Fastball,0,foul,S,80.4,7,4,1,Bot,0,0,1,0,1
4148,777325,2025-06-28,2025,624428,621112,PIT,NYM,L,R,FC,Cutter,0,foul,S,102.0,7,3,1,Bot,0,0,1,0,1
4278,777325,2025-06-28,2025,624428,621112,PIT,NYM,L,R,FF,4-Seam Fastball,0,foul,S,52.7,7,2,1,Bot,0,0,1,0,1
4397,777325,2025-06-28,2025,624428,621112,PIT,NYM,L,R,FF,4-Seam Fastball,0,ball,B,0.0,7,1,1,Bot,0,0,1,0,1
2718,777325,2025-06-28,2025,516782,663559,PIT,NYM,R,L,FS,Split-Finger,strikeout,swinging_strike,S,0.0,6,4,1,Top,2,1,0,1,0
2755,777325,2025-06-28,2025,516782,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,ball,B,0.0,6,3,1,Top,2,1,0,1,0
2852,777325,2025-06-28,2025,516782,663559,PIT,NYM,R,L,FS,Split-Finger,0,called_strike,S,0.0,6,2,1,Top,2,1,0,1,0
2949,777325,2025-06-28,2025,516782,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,foul,S,71.9,6,1,1,Top,2,1,0,1,0
3054,777325,2025-06-28,2025,607043,663559,PIT,NYM,L,L,SL,Slider,field_out,hit_into_play,X,105.5,5,3,1,Top,1,1,0,1,0
3164,777325,2025-06-28,2025,607043,663559,PIT,NYM,L,L,FF,4-Seam Fastball,0,ball,B,0.0,5,2,1,Top,1,1,0,1,0
3282,777325,2025-06-28,2025,607043,663559,PIT,NYM,L,L,FF,4-Seam Fastball,0,called_strike,S,0.0,5,1,1,Top,1,1,0,1,0
3391,777325,2025-06-28,2025,624413,663559,PIT,NYM,R,L,FF,4-Seam Fastball,single,hit_into_play,X,105.8,4,1,1,Top,1,1,0,1,0
3509,777325,2025-06-28,2025,665742,663559,PIT,NYM,L,L,SL,Slider,single,hit_into_play,X,74.6,3,2,1,Top,1,0,0,1,0
3634,777325,2025-06-28,2025,665742,663559,PIT,NYM,L,L,SI,Sinker,0,foul,S,72.2,3,1,1,Top,1,0,0,0,0
3754,777325,2025-06-28,2025,668901,663559,PIT,NYM,R,L,FF,4-Seam Fastball,field_out,hit_into_play,X,102.9,2,2,1,Top,0,0,0,0,0
3873,777325,2025-06-28,2025,668901,663559,PIT,NYM,R,L,SL,Slider,0,ball,B,0.0,2,1,1,Top,0,0,0,0,0
3997,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FF,4-Seam Fastball,double,hit_into_play,X,102.9,1,4,1,Top,0,0,0,0,0
4116,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,swinging_strike,S,0.0,1,3,1,Top,0,0,0,0,0
4242,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,ball,B,0.0,1,2,1,Top,0,0,0,0,0
4360,777325,2025-06-28,2025,596019,663559,PIT,NYM,R,L,FF,4-Seam Fastball,0,ball,B,0.0,1,1,1,Top,0,0,0,0,0
2998,777324,2025-06-28,2025,664056,695445,DET,MIN,R,R,ST,Sweeper,strikeout,swinging_strike,S,0.0,80,5,9,Top,2,5,10,5,10
3108,777324,2025-06-28,2025,664056,695445,DET,MIN,R,R,ST,Sweeper,0,foul,S,82.8,80,4,9,Top,2,5,10,5,10
3222,777324,2025-06-28,2025,664056,695445,DET,MIN,R,R,FF,4-Seam Fastball,0,ball,B,0.0,80,3,9,Top,2,5,10,5,10
3338,777324,2025-06-28,2025,664056,695445,DET,MIN,R,R,ST,Sweeper,0,swinging_strike,S,0.0,80,2,9,Top,2,5,10,5,10
3453,777324,2025-06-28,2025,664056,695445,DET,MIN,R,R,SI,Sinker,0,foul,S,105.6,80,1,9,Top,2,5,10,5,10
3522,777324,2025-06-28,2025,670242,695445,DET,MIN,L,R,ST,Sweeper,sac_fly,hit_into_play,X,104.3,79,3,9,Top,1,4,10,5,10
3572,777324,2025-06-28,2025,670242,695445,DET,MIN,L,R,SI,Sinker,0,ball,B,0.0,79,2,9,Top,1,4,10,4,10
3812,777324,2025-06-28,2025,670242,695445,DET,MIN,L,R,ST,Sweeper,0,ball,B,0.0,79,1,9,Top,1,4,10,4,10
3885,777324,2025-06-28,2025,680777,695445,DET,MIN,R,R,SI,Sinker,field_out,hit_into_play,X,102.6,78,1,9,Top,0,4,10,4,10
4009,777324,2025-06-28,2025,686797,695445,DET,MIN,L,R,FF,4-Seam Fastball,double,hit_into_play,X,87.8,77,4,9,Top,0,4,10,4,10
4177,777324,2025-06-28,2025,686797,695445,DET,MIN,L,R,ST,Sweeper,0,called_strike,S,0.0,77,3,9,Top,0,4,10,4,10
4299,777324,2025-06-28,2025,686797,695445,DET,MIN,L,R,ST,Sweeper,0,ball,B,0.0,77,2,9,Top,0,4,10,4,10
4420,777324,2025-06-28,2025,686797,695445,DET,MIN,L,R,SI,Sinker,0,called_strike,S,0.0,77,1,9,Top,0,4,10,4,10
3076,777324,2025-06-28,2025,656716,663485,DET,MIN,L,R,FS,Split-Finger,field_out,hit_into_play,X,90.1,76,5,8,Bot,2,10,4,10,4
3145,777324,2025-06-28,2025,656716,663485,DET,MIN,L,R,FC,Cutter,0,foul,S,66.9,76,4,8,Bot,2,10,4,10,4
3269,777324,2025-06-28,2025,656716,663485,DET,MIN,L,R,FF,4-Seam Fastball,0,called_strike,S,0.0,76,3,8,Bot,2,10,4,10,4
3378,777324,2025-06-28,2025,656716,663485,DET,MIN,L,R,FF,4-Seam Fastball,0,blocked_ball,B,0.0,76,2,8,Bot,2,10,4,10,4
3495,777324,2025-06-28,2025,656716,663485,DET,MIN,L,R,FF,4-Seam Fastball,0,ball,B,0.0,76,1,8,Bot,2,10,4,10,4
3681,777324,2025-06-28,2025,663837,663485,DET,MIN,R,R,FF,4-Seam Fastball,strikeout,swinging_strike,S,0.0,75,5,8,Bot,1,10,4,10,4
3734,777324,2025-06-28,2025,663837,663485,DET,MIN,R,R,FC,Cutter,0,foul,S,69.0,75,4,8,Bot,1,10,4,10,4
3855,777324,2025-06-28,2025,663837,663485,DET,MIN,R,R,SI,Sinker,0,ball,B,0.0,75,3,8,Bot,1,10,4,10,4
3982,777324,2025-06-28,2025,663837,663485,DET,MIN,R,R,CU,Curveball,0,ball,B,0.0,75,2,8,Bot,1,10,4,10,4
4097,777324,2025-06-28,2025,663837,663485,DET,MIN,R,R,CU,Curveball,0,called_strike,S,0.0,75,1,8,Bot,1,10,4,10,4
4264,777324,2025-06-28,2025,672761,663485,DET,MIN,L,R,FC,Cutter,double,hit_into_play,X,99.4,74,2,8,Bot,1,8,4,10,4
4345,777324,2025-06-28,2025,672761,663485,DET,MIN,L,R,FC,Cutter,0,foul,S,78.3,74,1,8,Bot,1,8,4,8,4
1180,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,FF,4-Seam Fastball,walk,ball,B,0.0,73,6,8,Bot,1,8,4,8,4
1186,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,foul,S,92.6,73,5,8,Bot,1,8,4,8,4
1224,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,ball,B,0.0,73,4,8,Bot,1,8,4,8,4
1279,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,ball,B,0.0,73,3,8,Bot,1,8,4,8,4
1295,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,ball,B,0.0,73,2,8,Bot,1,8,4,8,4
1321,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,SL,Slider,0,foul,S,94.7,73,1,8,Bot,1,8,4,8,4
1368,777324,2025-06-28,2025,682985,666214,DET,MIN,L,L,FF,4-Seam Fastball,single,hit_into_play,X,61.5,72,2,8,Bot,1,8,4,8,4
1392,777324,2025-06-28,2025,682985,666214,DET,MIN,L,L,SL,Slider,0,foul,S,43.8,72,1,8,Bot,1,8,4,8,4
1435,777324,2025-06-28,2025,663330,666214,DET,MIN,R,L,FF,4-Seam Fastball,field_out,hit_into_play,X,93.2,71,1,8,Bot,0,8,4,8,4
1497,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,FF,4-Seam Fastball,walk,ball,B,0.0,70,8,8,Bot,0,8,4,8,4
1504,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,SL,Slider,0,ball,B,0.0,70,7,8,Bot,0,8,4,8,4
1539,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,foul,S,78.6,70,6,8,Bot,0,8,4,8,4
1577,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,foul,S,71.1,70,5,8,Bot,0,8,4,8,4
1615,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,swinging_strike,S,0.0,70,4,8,Bot,0,8,4,8,4
1653,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,CU,Curveball,0,ball,B,0.0,70,3,8,Bot,0,8,4,8,4
1691,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,SL,Slider,0,ball,B,0.0,70,2,8,Bot,0,8,4,8,4
1769,777324,2025-06-28,2025,650402,666214,DET,MIN,R,L,CU,Curveball,0,called_strike,S,0.0,70,1,8,Bot,0,8,4,8,4
2144,777324,2025-06-28,2025,664034,592454,DET,MIN,R,R,CH,Changeup,field_out,hit_into_play,X,90.7,69,2,8,Top,2,4,8,4,8
2167,777324,2025-06-28,2025,664034,592454,DET,MIN,R,R,CH,Changeup,0,called_strike,S,0.0,69,1,8,Top,2,4,8,4,8
2264,777324,2025-06-28,2025,621043,592454,DET,MIN,R,R,CH,Changeup,home_run,hit_into_play,X,105.7,68,2,8,Top,2,2,8,4,8
2286,777324,2025-06-28,2025,621043,592454,DET,MIN,R,R,CH,Changeup,0,ball,B,0.0,68,1,8,Top,2,2,8,2,8
2410,777324,2025-06-28,2025,650489,592454,DET,MIN,L,R,CH,Changeup,strikeout,swinging_strike,S,0.0,67,7,8,Top,1,2,8,2,8
2416,777324,2025-06-28,2025,650489,592454,DET,MIN,L,R,CH,Changeup,0,foul,S,77.5,67,6,8,Top,1,2,8,2,8
2487,777324,2025-06-28,2025,650489,592454,DET,MIN,L,R,FF,4-Seam Fastball,0,ball,B,0.0,67,5,8,Top,1,2,8,2,8
2559,777324,2025-06-28,2025,650489,592454,DET,MIN,L,R,CH,Changeup,0,ball,B,0.0,67,4,8,Top,1,2,8,2,8
2642,777324,2025-06-28,2025,650489,592454,DET,MIN,L,R,CH,Changeup,0,foul,S,63.3,67,3,8,Top,1,2,8,2,8
2721,777324,2025-06-28,2025,650489,592454,DET,MIN,L,R,CH,Changeup,0,called_strike,S,0.0,67,2,8,Top,1,2,8,2,8
2812,777324,2025-06-28,2025,650489,592454,DET,MIN,L,R,CH,Changeup,0,blocked_ball,B,0.0,67,1,8,Top,1,2,8,2,8
2999,777324,2025-06-28,2025,663616,592454,DET,MIN,L,R,CH,Changeup,strikeout,swinging_strike,S,0.0,66,6,8,Top,0,2,8,2,8
3005,777324,2025-06-28,2025,663616,592454,DET,MIN,L,R,CH,Changeup,0,ball,B,0.0,66,5,8,Top,0,2,8,2,8
3112,777324,2025-06-28,2025,663616,592454,DET,MIN,L,R,CH,Changeup,0,foul_tip,S,0.0,66,4,8,Top,0,2,8,2,8
3226,777324,2025-06-28,2025,663616,592454,DET,MIN,L,R,CH,Changeup,0,ball,B,0.0,66,3,8,Top,0,2,8,2,8
3343,777324,2025-06-28,2025,663616,592454,DET,MIN,L,R,CH,Changeup,0,ball,B,0.0,66,2,8,Top,0,2,8,2,8
3458,777324,2025-06-28,2025,663616,592454,DET,MIN,L,R,CH,Changeup,0,called_strike,S,0.0,66,1,8,Top,0,2,8,2,8
3654,777324,2025-06-28,2025,621439,592454,DET,MIN,R,R,FF,4-Seam Fastball,single,hit_into_play,X,96.1,65,6,8,Top,0,2,8,2,8
3695,777324,2025-06-28,2025,621439,592454,DET,MIN,R,R,CH,Changeup,0,ball,B,0.0,65,5,8,Top,0,2,8,2,8
3817,777324,2025-06-28,2025,621439,592454,DET,MIN,R,R,CH,Changeup,0,foul,S,0.0,65,4,8,Top,0,2,8,2,8
3941,777324,2025-06-28,2025,621439,592454,DET,MIN,R,R,CH,Changeup,0,ball,B,0.0,65,3,8,Top,0,2,8,2,8
4062,777324,2025-06-28,2025,621439,592454,DET,MIN,R,R,FF,4-Seam Fastball,0,ball,B,0.0,65,2,8,Top,0,2,8,2,8
4184,777324,2025-06-28,2025,621439,592454,DET,MIN,R,R,CH,Changeup,0,foul,S,68.3,65,1,8,Top,0,2,8,2,8
1790,777324,2025-06-28,2025,690993,666214,DET,MIN,L,L,FF,4-Seam Fastball,field_out,hit_into_play,X,95.2,64,2,7,Bot,2,8,2,8,2
1815,777324,2025-06-28,2025,690993,666214,DET,MIN,L,L,SL,Slider,0,called_strike,S,0.0,64,1,7,Bot,2,8,2,8,2
1901,777324,2025-06-28,2025,668670,666214,DET,MIN,R,L,SL,Slider,walk,ball,B,0.0,63,5,7,Bot,2,8,2,8,2
1947,777324,2025-06-28,2025,668670,666214,DET,MIN,R,L,SL,Slider,0,ball,B,0.0,63,4,7,Bot,2,8,2,8,2
1961,777324,2025-06-28,2025,668670,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,ball,B,0.0,63,3,7,Bot,2,8,2,8,2
2021,777324,2025-06-28,2025,668670,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,ball,B,0.0,63,2,7,Bot,2,8,2,8,2
2060,777324,2025-06-28,2025,668670,666214,DET,MIN,R,L,SL,Slider,0,swinging_strike,S,0.0,63,1,7,Bot,2,8,2,8,2
2132,777324,2025-06-28,2025,656716,666214,DET,MIN,L,L,SL,Slider,sac_fly,hit_into_play,X,96.1,62,1,7,Bot,1,7,2,8,2
2185,777324,2025-06-28,2025,663837,666214,DET,MIN,R,L,FF,4-Seam Fastball,single,hit_into_play,X,93.5,61,2,7,Bot,1,7,2,7,2
2229,777324,2025-06-28,2025,663837,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,called_strike,S,0.0,61,1,7,Bot,1,7,2,7,2
2342,777324,2025-06-28,2025,672761,666214,DET,MIN,R,L,FF,4-Seam Fastball,walk,ball,B,0.0,60,6,7,Bot,1,7,2,7,2
2352,777324,2025-06-28,2025,672761,666214,DET,MIN,R,L,CU,Curveball,0,ball,B,0.0,60,5,7,Bot,1,7,2,7,2
2419,777324,2025-06-28,2025,672761,666214,DET,MIN,R,L,SL,Slider,0,swinging_strike,S,0.0,60,4,7,Bot,1,7,2,7,2
2493,777324,2025-06-28,2025,672761,666214,DET,MIN,R,L,SL,Slider,0,ball,B,0.0,60,3,7,Bot,1,7,2,7,2
2564,777324,2025-06-28,2025,672761,666214,DET,MIN,R,L,SL,Slider,0,swinging_strike,S,0.0,60,2,7,Bot,1,7,2,7,2
2644,777324,2025-06-28,2025,672761,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,ball,B,0.0,60,1,7,Bot,1,7,2,7,2
2799,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,SL,Slider,strikeout,swinging_strike,S,0.0,59,8,7,Bot,0,7,2,7,2
2814,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,SL,Slider,0,ball,B,0.0,59,7,7,Bot,0,7,2,7,2
2908,777324,2025-06-28,2025,679529,666214,DET,MIN,R,L,FF,4-Seam Fastball,0,foul,S,0.0,59,6,7,Bot,0,7,2,7,2
